team_name,team_slug,player_name,player_url,player_image_thumb,jersey_number,position,roster_category,player_category,player_image,full_name,team_logo,club_slug,jersey_number_profile,profile_name,profile_height,profile_weight,profile_date_of_birth,profile_birthplace,profile_position,profile_footedness,profile_roster_category,profile_player_category,profile_pronunciation,profile_national_team,profile_player_status
Colorado Rapids,colorado-rapids,S. Wathuta,https://www.mlssoccer.com/players/sydney-wathuta,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/krbpbztaswdpt6lopmdi",Forward,Supplemental Slots 29-30,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/krbpbztaswdpt6lopmdi.png,Sydney Wathuta,https://images.mlssoccer.com/image/upload/t_q-best/v1747500322/assets/logos/mls-clubs/Club_Logo-Colorado_n5kpss.png,colorado-rapids,47,Sydney  Wathuta,"6' 3""",172 lbs,6.11.2004 (21),"Vancouver, British Columbia,
             Canada",Forward,Right,Supplemental Slots 29-30,,,,
Colorado Rapids,colorado-rapids,D. Yapi,https://www.mlssoccer.com/players/darren-yapi,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/zb5uqfpumxflqmejvyeg",Forward,Supplemental Slots 21-24,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/zb5uqfpumxflqmejvyeg.png,Darren Yapi,https://images.mlssoccer.com/image/upload/t_q-best/v1747500322/assets/logos/mls-clubs/Club_Logo-Colorado_n5kpss.png,colorado-rapids,77,Darren  Yapi,"6' 1""",174 lbs,11.19.2004 (21),"Denver, CO,
             USA",Forward,,Supplemental Slots 21-24,Homegrown,YA-pee,,
Columbus Crew,columbus-crew,W. Abou Ali,https://www.mlssoccer.com/players/wessam-abou-ali,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/plwhzdrfa2u6toi7jbky",Forward,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/plwhzdrfa2u6toi7jbky.png,Wessam Abou Ali,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,9,Wessam  Abou Ali,"6' 3""",185 lbs,1.4.1999 (27),"Aalborg,
             Denmark",Forward,,Senior,"Designated Player, International",,,
Columbus Crew,columbus-crew,C. Adams,https://www.mlssoccer.com/players/chase-mesner-adams,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/y0nqn51d8fjdkkaocvzg",Forward,,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/y0nqn51d8fjdkkaocvzg.png,Chase Adams,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,46,Chase  Adams,,,4.17.2008 (17),"Naperville, IL,
             USA",Forward,,,Homegrown,,,
Columbus Crew,columbus-crew,N. Akhundzada,https://www.mlssoccer.com/players/nariman-akhundzada,/assets/images/Fallback-Headshot.png,Forward,Senior,"International, U22 Initiative",,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,90,Nariman  Akhundzada,"6' 1""",,4.23.2004 (21),"Lankaran,
             Azerbaijan",Forward,,Senior,"International, U22 Initiative",,,
Columbus Crew,columbus-crew,M. Amundsen,https://www.mlssoccer.com/players/malte-amundsen,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wg9cxulwqwzuqmxgrzgs",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wg9cxulwqwzuqmxgrzgs.png,Malte Amundsen,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,18,Malte  Amundsen,"5' 10""",179 lbs,2.11.1998 (28),"Herfølge,
             Denmark",Defender,Left,Senior,,MEL-de AM-und-son,,
Columbus Crew,columbus-crew,M. Arfsten,https://www.mlssoccer.com/players/maximilian-arfsten,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/px1ylczlyqzmjjfaipxq",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/px1ylczlyqzmjjfaipxq.png,Max Arfsten,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,27,Max  Arfsten,"6' 1""",172 lbs,4.19.2001 (24),"Fresno, CA,
             USA",Midfielder,,Senior,,,,
Columbus Crew,columbus-crew,S. Bangoura,https://www.mlssoccer.com/players/sekou-bangoura,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ad8oy1qschhggt6gdv2j",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ad8oy1qschhggt6gdv2j.png,Sekou Bangoura,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,17,Sekou  Bangoura,"5' 8""",,4.5.2002 (23),"Conakry,
             Guinea",Midfielder,Right,Senior,International,,,
Columbus Crew,columbus-crew,T. Brown,https://www.mlssoccer.com/players/tristan-brown,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gedasfc3ruq3hgfonkwv",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gedasfc3ruq3hgfonkwv.png,Tristan Brown,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,22,Tristan  Brown,,,10.17.2007 (18),"unknown,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Columbus Crew,columbus-crew,E. Bush,https://www.mlssoccer.com/players/evan-bush,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ycyym64gcy3u2z2jt4ce",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ycyym64gcy3u2z2jt4ce.png,Evan Bush,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,24,Evan  Bush,"6' 1""",187 lbs,3.6.1986 (40),"Concord Township, OH,
             USA",Goalkeeper,,Supplemental Slots 21-24,,,,
Columbus Crew,columbus-crew,R. Camacho,https://www.mlssoccer.com/players/rudy-camacho,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ryyjlgsjcjttuseyky27",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ryyjlgsjcjttuseyky27.png,Rudy Camacho,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,4,Rudy  Camacho,"6' 1""",174 lbs,3.5.1991 (35),"L'Arbresle,
             France",Defender,Right,Senior,International,Rudy Cah-mah-chow,,
Columbus Crew,columbus-crew,D. Chambost,https://www.mlssoccer.com/players/dylan-chambost,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jsmkrnv4aalq8pizktne",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jsmkrnv4aalq8pizktne.png,Dylan Chambost,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,7,Dylan  Chambost,"5' 10""",154 lbs,8.19.1997 (28),"Annecy,
             France",Midfielder,Left,Senior,,,,
Columbus Crew,columbus-crew,Y. Cheberko,https://www.mlssoccer.com/players/yevhen-cheberko,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ebcxoy1vurtbk7aqvpmd",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ebcxoy1vurtbk7aqvpmd.png,Yevhen Cheberko,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,21,Yevhen  Cheberko,"6' 0""",146 lbs,1.23.1998 (28),"Melitopol,
             Ukraine",Defender,Left,Senior,,,,
Columbus Crew,columbus-crew,Q. Elliot,https://www.mlssoccer.com/players/quinton-elliot,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jmiyd2x4vmjrjrvrwazq",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jmiyd2x4vmjrjrvrwazq.png,Quinton Elliot,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,47,Quinton  Elliot,"5' 10""",159 lbs,1.30.2004 (22),"Charleston, WV,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Columbus Crew,columbus-crew,M. Farsi,https://www.mlssoccer.com/players/mohamed-farsi,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/sjleyrotluc7aybb4ehy",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/sjleyrotluc7aybb4ehy.png,Mohamed Farsi,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,23,Mohamed  Farsi,"5' 10""",152 lbs,12.16.1999 (26),"Montreal, QC,
             Canada",Defender,Right,Senior,International,,,
Columbus Crew,columbus-crew,D. Gazdag,https://www.mlssoccer.com/players/daniel-gazdag,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wmmff8jylqzbp6g0k6de",Forward,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wmmff8jylqzbp6g0k6de.png,Dániel Gazdag,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,8,Dániel  Gazdag,"5' 10""",168 lbs,3.2.1996 (30),"Nyiregyhaza, Hungary,
             Hungary",Forward,,Senior,Designated Player,,,
Columbus Crew,columbus-crew,A. Gomes,https://www.mlssoccer.com/players/andre-gomes,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/prd-league/ibck7gvgcs2irffij05s",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_auto/prd-league/ibck7gvgcs2irffij05s.jpg,André Gomes,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,20,André  Gomes,"6' 3""",185 lbs,7.30.1993 (32),"Grijó,
             Portugal",Midfielder,,Senior,International,,,
Columbus Crew,columbus-crew,T. Habroune,https://www.mlssoccer.com/players/taha-habroune,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gunbpayphxgqbzqcnva6",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gunbpayphxgqbzqcnva6.png,Taha Habroune,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,16,Taha  Habroune,6',,2.5.2006 (20),"Columbus, OH,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Columbus Crew,columbus-crew,N. Hagen,https://www.mlssoccer.com/players/nicholas-hagen,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/yjhgpaq5y1emr0vywboi",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/yjhgpaq5y1emr0vywboi.png,Nicholas Hagen,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,1,Nicholas  Hagen,"6' 4""",176 lbs,8.2.1996 (29),"Nueva Guatemala de la Asunción,
             Guatemala",Goalkeeper,Right,Supplemental Slots 21-24,,,,
Columbus Crew,columbus-crew,A. Herrera,https://www.mlssoccer.com/players/andres-herrera,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bnjvn23gysh69rzqfi3k",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bnjvn23gysh69rzqfi3k.png,Andres Herrera,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,2,Andrés  Herrera,"5' 10""",165 lbs,11.3.1998 (27),"Corrientes,
             Argentina",Defender,,Senior,International,,,
Columbus Crew,columbus-crew,S. Lapkes,https://www.mlssoccer.com/players/stanislav-lapkes,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ekxfo0vhvjntwp83izoz",Goalkeeper,Supplemental Slots 25-28,Homegrown,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ekxfo0vhvjntwp83izoz.png,Stanislav Lapkes,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,41,Stanislav  Lapkes,,,3.3.2006 (20),"Minsk,
             Belarus",Goalkeeper,,Supplemental Slots 25-28,Homegrown,,,Loaned Out
Columbus Crew,columbus-crew,S. Moreira,https://www.mlssoccer.com/players/steven-moreira,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/hc6jfetawecg3fbr1fvg",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/hc6jfetawecg3fbr1fvg.png,Steven Moreira,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,31,Steven  Moreira,"5' 10""",159 lbs,8.13.1994 (31),"Noisy-le-grand,
             France",Defender,Right,Senior,,,,
Columbus Crew,columbus-crew,C. Mrowka,https://www.mlssoccer.com/players/cole-mrowka,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/eqhk4mbdax1glynuappe",Midfielder,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/eqhk4mbdax1glynuappe.png,Cole Mrowka,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,29,Cole  Mrowka,,,4.6.2006 (19),"unknown,
             USA",Midfielder,,Supplemental Slots 25-28,Homegrown,,,
Columbus Crew,columbus-crew,H. Picard,https://www.mlssoccer.com/players/hugo-picard,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/v58th9zsn97k0yhgpp97",Midfielder,Senior,"International, U22 Initiative",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/v58th9zsn97k0yhgpp97.png,Hugo Picard,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,30,Hugo  Picard,"5' 6""",,5.9.2003 (22),"Cholet,
             France",Midfielder,,Senior,"International, U22 Initiative",,,
Columbus Crew,columbus-crew,O. Presthus,https://www.mlssoccer.com/players/owen-presthus,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/r2wc96twamtnglueqofh",Midfielder,,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/r2wc96twamtnglueqofh.png,Owen Presthus,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,45,Owen  Presthus,,,2.21.2006 (20),"New Albany, OH,
             USA",Midfielder,,,Homegrown,,,
Columbus Crew,columbus-crew,L. Pruter,https://www.mlssoccer.com/players/luke-pruter,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/glzbhtrn3q0zpt2foag6",Goalkeeper,Supplemental Slots 29-30,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/glzbhtrn3q0zpt2foag6.png,Luke Pruter,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,54,Luke  Pruter,,,9.3.2001 (24),"Redondo Beach, CA,
             USA",Goalkeeper,,Supplemental Slots 29-30,,,,
Columbus Crew,columbus-crew,D. Rossi,https://www.mlssoccer.com/players/diego-rossi,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/pvtgsaiityntxe2d8t1b",Forward,Senior,Designated Player,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/pvtgsaiityntxe2d8t1b.png,Diego Rossi,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,10,Diego  Rossi,"5' 7""",143 lbs,3.5.1998 (28),"Montevideo,
             Uruguay",Forward,Right,Senior,Designated Player,,,
Columbus Crew,columbus-crew,C. Ruvalcaba,https://www.mlssoccer.com/players/cesar-ruvalcaba,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/lzb9bvrqevyamj4w2fae",Defender,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/lzb9bvrqevyamj4w2fae.png,Cesar Ruvalcaba,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,12,Cesar  Ruvalcaba,,,7.13.2001 (24),"unknown,
             USA",Defender,,Supplemental Slots 21-24,,,,
Columbus Crew,columbus-crew,P. Schulte,https://www.mlssoccer.com/players/patrick-schulte,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/vsdlzvlknpdkcs9fxfoo",Goalkeeper,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/vsdlzvlknpdkcs9fxfoo.png,Patrick Schulte,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,28,Patrick  Schulte,"6' 3""",174 lbs,3.13.2001 (25),"St. Charles, MO,
             USA",Goalkeeper,,Senior,,shul-tee,,
Columbus Crew,columbus-crew,A. Sejdić,https://www.mlssoccer.com/players/amar-sejdic,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/o7qrgegar3urbvht59vu",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/o7qrgegar3urbvht59vu.png,Amar Sejdić,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,14,Amar  Sejdić,"5' 10""",159 lbs,11.29.1996 (29),"Berlin,
             Germany",Midfielder,,Senior,,Amar Say-ditch,,
Columbus Crew,columbus-crew,J. Thiaré,https://www.mlssoccer.com/players/jamal-thiare,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/mfdh2rzxspyz86nihzgb",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/mfdh2rzxspyz86nihzgb.png,Jamal Thiaré,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,19,Jamal  Thiaré,"6' 0""",154 lbs,3.31.1993 (32),"Kaolack,
             Senegal",Forward,Right,Senior,,,,
Columbus Crew,columbus-crew,S. Zawadzki,https://www.mlssoccer.com/players/sean-zawadzki,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/jz23aryrjlid0tjzezvy",Midfielder,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/jz23aryrjlid0tjzezvy.png,Sean Zawadzki,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,25,Sean  Zawadzki,"6' 0""",159 lbs,4.21.2000 (25),"Olmsted Falls, OH,
             USA",Midfielder,,Senior,Homegrown,,,
Columbus Crew,columbus-crew,Z. Zengue,https://www.mlssoccer.com/players/zachary-zengue,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/eixznotayoaryrhezvtm",Midfielder,Supplemental Slots 29-30,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/eixznotayoaryrhezvtm.png,Zach Zengue,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,48,Zachary  Zengue,,,1.30.2004 (22),"North Oaks, MN,
             USA",Midfielder,,Supplemental Slots 29-30,,,,
Columbus Crew,columbus-crew,A. Gomes,https://www.mlssoccer.com/players/andre-gomes-x6872,/assets/images/Fallback-Headshot.png,Midfielder,Senior,International,,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1747500414/assets/logos/mls-clubs/Club_Logo-Columbus_light_z3eq8l.png,columbus-crew,,André  Gomes,"6' 3""",,7.30.1993 (32),"Grijó,
             Portugal",Midfielder,,Senior,International,,,
Fc Dallas,fc-dallas,L. Abubakar,https://www.mlssoccer.com/players/lalas-abubakar,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/fkz7taxlpq5alcamjkhb",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/fkz7taxlpq5alcamjkhb.png,Lalas Abubakar,https://images.mlssoccer.com/image/upload/t_q-best/v1747500567/assets/logos/mls-clubs/Club_Logo-Dallas_sysmtj.png,fc-dallas,5,Lalas  Abubakar,"6' 1""",181 lbs,12.25.1994 (31),"Khumasi,
             Ghana",Defender,,Senior,,LAH-las ah-BOO-bah-car,,
Fc Dallas,fc-dallas,Á. Augusto,https://www.mlssoccer.com/players/alvaro-augusto,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/vth7s1kdvork0rkr2vnm",Defender,,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/vth7s1kdvork0rkr2vnm.png,Alvaro Augusto,https://images.mlssoccer.com/image/upload/t_q-best/v1747500567/assets/logos/mls-clubs/Club_Logo-Dallas_sysmtj.png,fc-dallas,22,Álvaro  Augusto,,,4.17.2005 (20),"Gramado,
             Brazil",Defender,,,,,,
Fc Dallas,fc-dallas,R. Benetti,https://www.mlssoccer.com/players/ramiro-benetti,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/qqxz2ffkr2i7ei1t3pwm",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/qqxz2ffkr2i7ei1t3pwm.png,Ramiro,https://images.mlssoccer.com/image/upload/t_q-best/v1747500567/assets/logos/mls-clubs/Club_Logo-Dallas_sysmtj.png,fc-dallas,17,Ramiro  Benetti,"5' 7""",,5.22.1993 (32),"Gramado,
             Brazil",Midfielder,,Senior,International,,,
